
n , t
170069, 0.111469 
170070, 0.111469 
170071, 0.111470 
170072, 0.111472 
170073, 0.111472 
170074, 0.111473 
170075, 0.111474 
170076, 0.111475 
170077, 0.111476 
170078, 0.111476 
170079, 0.111477 
170080, 0.111477 
170081, 0.111478 
170082, 0.111479 
170083, 0.111479 
170084, 0.111479 
170085, 0.111479 
170086, 0.111480 
170087, 0.111482 
170088, 0.111482 
170089, 0.111487 
170090, 0.111487 
170091, 0.111488 
170092, 0.111488 
170093, 0.111489 
170094, 0.111489 
170095, 0.111490 
170096, 0.111490 
170097, 0.111491 
170098, 0.111492 
170099, 0.111492 
170100, 0.111493 
170101, 0.111494 
170102, 0.111494 
170103, 0.111495 
170104, 0.111496 
170105, 0.111496 
170106, 0.111496 
170107, 0.111497 
170108, 0.111498 
170109, 0.111499 
170110, 0.111500 
170111, 0.111500 
170112, 0.111501 
170113, 0.111502 
170114, 0.111502 
170115, 0.111503 
170116, 0.111504 
170117, 0.111504 
170118, 0.111506 
170119, 0.111506 
170120, 0.111506 
170121, 0.111507 
170122, 0.111508 
170123, 0.111508 
170124, 0.111509 
170125, 0.111509 
170126, 0.111510 
170127, 0.111511 
170128, 0.111511 
170129, 0.111511 
170130, 0.111512 
170131, 0.111513 
170132, 0.111514 
170133, 0.111515 
170134, 0.111515 
170135, 0.111516 
170136, 0.111516 
170137, 0.111517 
170138, 0.111518 
170139, 0.111518 
170140, 0.111519 
170141, 0.111519 
170142, 0.111520 
170143, 0.111520 
170144, 0.111520 
170145, 0.111521 
170146, 0.111521 
170147, 0.111522 
170148, 0.111522 
170149, 0.111523 
170150, 0.111529 
170151, 0.111530 
170152, 0.111533 
170153, 0.111533 
170154, 0.111533 
170155, 0.111534 
170156, 0.111535 
170157, 0.111536 
170158, 0.111537 
170159, 0.111539 
170160, 0.111540 
170161, 0.111541 
170162, 0.111541 
170163, 0.111542 
170164, 0.111543 
170165, 0.111543 
170166, 0.111544 
170167, 0.111544 
170168, 0.111545 
170169, 0.111545 
170170, 0.111545 
170171, 0.111546 
170172, 0.111551 
170173, 0.111557 
170174, 0.111558 
170175, 0.111559 
170176, 0.111560 
170177, 0.111561 
170178, 0.111561 
170179, 0.111561 
170180, 0.111562 
170181, 0.111562 
170182, 0.111563 
170183, 0.111563 
170184, 0.111564 
170185, 0.111565 
170186, 0.111565 
170187, 0.111566 
170188, 0.111566 
170189, 0.111567 
170190, 0.111567 
170191, 0.111567 
170192, 0.111568 
170193, 0.111568 
170194, 0.111569 
170195, 0.111569 
170196, 0.111570 
170197, 0.111571 
170198, 0.111571 
170199, 0.111572 
170200, 0.111572 
170201, 0.111573 
170202, 0.111573 
170203, 0.111574 
170204, 0.111575 
170205, 0.111575 
170206, 0.111576 
170207, 0.111576 
170208, 0.111577 
170209, 0.111577 
170210, 0.111577 
170211, 0.111578 
170212, 0.111578 
170213, 0.111579 
170214, 0.111579 
170215, 0.111580 
170216, 0.111581 
170217, 0.111586 
170218, 0.111587 
170219, 0.111587 
170220, 0.111588 
170221, 0.111589 
170222, 0.111589 
170223, 0.111590 
170224, 0.111590 
170225, 0.111591 
170226, 0.111591 
170227, 0.111592 
170228, 0.111593 
170229, 0.111593 
170230, 0.111594 
170231, 0.111594 
170232, 0.111595 
170233, 0.111595 
170234, 0.111595 
170235, 0.111596 
170236, 0.111596 
170237, 0.111597 
170238, 0.111597 
170239, 0.111598 
170240, 0.111598 
170241, 0.111599 
170242, 0.111599 
170243, 0.111600 
170244, 0.111600 
170245, 0.111600 
170246, 0.111601 
170247, 0.111601 
170248, 0.111602 
170249, 0.111602 
170250, 0.111603 
170251, 0.111603 
170252, 0.111603 
170253, 0.111604 
170254, 0.111604 
170255, 0.111605 
170256, 0.111605 
170257, 0.111606 
170258, 0.111607 
170259, 0.111607 
170260, 0.111608 
170261, 0.111608 
170262, 0.111609 
170263, 0.111609 
170264, 0.111610 
170265, 0.111611 
170266, 0.111611 
170267, 0.111612 
170268, 0.111612 
170269, 0.111613 
170270, 0.111613 
170271, 0.111614 
170272, 0.111615 
170273, 0.111615 
170274, 0.111616 
170275, 0.111616 
170276, 0.111617 
170277, 0.111617 
170278, 0.111618 
170279, 0.111619 
170280, 0.111619 
170281, 0.111620 
170282, 0.111620 
170283, 0.111621 
170284, 0.111621 
170285, 0.111622 
170286, 0.111623 
170287, 0.111623 
170288, 0.111624 
170289, 0.111626 
170290, 0.111626 
170291, 0.111626 
170292, 0.111627 
170293, 0.111628 
170294, 0.111628 
170295, 0.111629 
170296, 0.111629 
170297, 0.111629 
170298, 0.111630 
170299, 0.111630 
170300, 0.111631 
170301, 0.111631 
170302, 0.111632 
170303, 0.111632 
170304, 0.111632 
170305, 0.111633 
170306, 0.111633 
170307, 0.111634 
170308, 0.111634 
170309, 0.111635 
170310, 0.111635 
170311, 0.111635 
170312, 0.111636 
170313, 0.111636 
170314, 0.111637 
170315, 0.111637 
170316, 0.111638 
170317, 0.111639 
170318, 0.111639 
170319, 0.111640 
170320, 0.111640 
170321, 0.111641 
170322, 0.111641 
170323, 0.111641 
170324, 0.111642 
170325, 0.111642 
170326, 0.111643 
170327, 0.111643 
170328, 0.111644 
170329, 0.111644 
170330, 0.111646 
170331, 0.111646 
170332, 0.111646 
170333, 0.111648 
170334, 0.111649 
170335, 0.111649 
170336, 0.111650 
170337, 0.111651 
170338, 0.111651 
170339, 0.111652 
170340, 0.111654 
170341, 0.111655 
170342, 0.111657 
170343, 0.111658 
170344, 0.111659 
170345, 0.111661 
170346, 0.111662 
170347, 0.111662 
170348, 0.111663 
170349, 0.111663 
170350, 0.111664 
170351, 0.111665 
170352, 0.111665 
170353, 0.111666 
170354, 0.111666 
170355, 0.111667 
170356, 0.111667 
170357, 0.111668 
170358, 0.111669 
170359, 0.111669 
170360, 0.111670 
170361, 0.111670 
170362, 0.111671 
170363, 0.111671 
170364, 0.111672 
170365, 0.111673 
170366, 0.111673 
170367, 0.111674 
170368, 0.111674 
170369, 0.111675 
170370, 0.111675 
170371, 0.111675 
170372, 0.111676 
170373, 0.111676 
170374, 0.111677 
170375, 0.111677 
170376, 0.111678 
170377, 0.111678 
170378, 0.111678 
170379, 0.111679 
170380, 0.111679 
170381, 0.111680 
170382, 0.111680 
170383, 0.111681 
170384, 0.111681 
170385, 0.111681 
170386, 0.111682 
170387, 0.111683 
170388, 0.111686 
170389, 0.111686 
170390, 0.111687 
170391, 0.111687 
170392, 0.111688 
170393, 0.111689 
170394, 0.111689 
170395, 0.111689 
170396, 0.111690 
170397, 0.111690 
170398, 0.111691 
170399, 0.111691 
170400, 0.111692 
170401, 0.111692 
170402, 0.111693 
170403, 0.111693 
170404, 0.111695 
170405, 0.111695 
170406, 0.111696 
170407, 0.111697 
170408, 0.111698 
170409, 0.111698 
170410, 0.111699 
170411, 0.111699 
170412, 0.111700 
170413, 0.111700 
170414, 0.111701 
170415, 0.111703 
170416, 0.111703 
170417, 0.111703 
170418, 0.111705 
170419, 0.111705 
170420, 0.111705 
170421, 0.111706 
170422, 0.111706 
170423, 0.111707 
170424, 0.111707 
170425, 0.111708 
170426, 0.111708 
170427, 0.111708 
170428, 0.111709 
170429, 0.111709 
170430, 0.111710 
170431, 0.111710 
170432, 0.111711 
170433, 0.111711 
170434, 0.111711 
170435, 0.111712 
170436, 0.111712 
170437, 0.111713 
170438, 0.111713 
170439, 0.111714 
170440, 0.111715 
170441, 0.111715 
170442, 0.111716 
170443, 0.111716 
170444, 0.111717 
170445, 0.111717 
170446, 0.111718 
170447, 0.111719 
170448, 0.111719 
170449, 0.111720 
170450, 0.111720 
170451, 0.111721 
170452, 0.111721 
170453, 0.111721 
170454, 0.111722 
170455, 0.111722 
170456, 0.111723 
170457, 0.111723 
170458, 0.111724 
170459, 0.111724 
170460, 0.111724 
170461, 0.111725 
170462, 0.111725 
170463, 0.111726 
170464, 0.111726 
170465, 0.111727 
170466, 0.111727 
170467, 0.111728 
170468, 0.111728 
170469, 0.111729 
170470, 0.111730 
170471, 0.111730 
170472, 0.111731 
170473, 0.111733 
170474, 0.111733 
170475, 0.111734 
170476, 0.111735 
170477, 0.111735 
170478, 0.111736 
170479, 0.111736 
170480, 0.111737 
170481, 0.111737 
170482, 0.111737 
170483, 0.111738 
170484, 0.111738 
170485, 0.111739 
170486, 0.111739 
170487, 0.111740 
170488, 0.111745 
170489, 0.111746 
170490, 0.111746 
170491, 0.111746 
170492, 0.111747 
170493, 0.111747 
170494, 0.111747 
170495, 0.111748 
170496, 0.111748 
170497, 0.111748 
170498, 0.111749 
170499, 0.111749 
170500, 0.111750 
170501, 0.111750 
170502, 0.111750 
170503, 0.111751 
170504, 0.111752 
170505, 0.111756 
170506, 0.111756 
170507, 0.111757 
170508, 0.111757 
170509, 0.111758 
170510, 0.111758 
170511, 0.111759 
170512, 0.111762 
170513, 0.111764 
170514, 0.111764 
170515, 0.111765 
170516, 0.111765 
170517, 0.111766 
170518, 0.111766 
170519, 0.111767 
170520, 0.111768 
170521, 0.111768 
170522, 0.111769 
170523, 0.111769 
170524, 0.111770 
170525, 0.111770 
170526, 0.111771 
170527, 0.111772 
170528, 0.111773 
170529, 0.111774 
170530, 0.111774 
170531, 0.111775 
170532, 0.111776 
170533, 0.111776 
170534, 0.111776 
170535, 0.111776 
170536, 0.111777 
170537, 0.111777 
170538, 0.111778 
170539, 0.111778 
170540, 0.111778 
170541, 0.111779 
170542, 0.111780 
170543, 0.111780 
170544, 0.111780 
170545, 0.111780 
170546, 0.111781 
170547, 0.111782 
170548, 0.111782 
170549, 0.111783 
170550, 0.111784 
170551, 0.111784 
170552, 0.111785 
170553, 0.111787 
170554, 0.111787 
170555, 0.111788 
170556, 0.111788 
170557, 0.111789 
170558, 0.111790 
170559, 0.111790 
170560, 0.111791 
170561, 0.111791 
170562, 0.111793 
170563, 0.111793 
170564, 0.111793 
170565, 0.111796 
170566, 0.111797 
170567, 0.111797 
170568, 0.111798 
170569, 0.111798 
170570, 0.111798 
170571, 0.111799 
170572, 0.111799 
170573, 0.111801 
170574, 0.111802 
170575, 0.111803 
170576, 0.111805 
170577, 0.111805 
170578, 0.111807 
170579, 0.111808 
170580, 0.111809 
170581, 0.111809 
170582, 0.111809 
170583, 0.111810 
170584, 0.111811 
170585, 0.111812 
170586, 0.111812 
170587, 0.111812 
170588, 0.111813 
170589, 0.111814 
170590, 0.111814 
170591, 0.111814 
170592, 0.111814 
170593, 0.111815 
170594, 0.111815 
170595, 0.111816 
170596, 0.111816 
170597, 0.111817 
170598, 0.111817 
170599, 0.111818 
170600, 0.111818 
170601, 0.111824 
170602, 0.111825 
170603, 0.111825 
170604, 0.111826 
170605, 0.111826 
170606, 0.111827 
170607, 0.111827 
170608, 0.111828 
170609, 0.111829 
170610, 0.111829 
170611, 0.111830 
170612, 0.111830 
170613, 0.111831 
170614, 0.111831 
170615, 0.111832 
170616, 0.111833 
170617, 0.111833 
170618, 0.111834 
170619, 0.111834 
170620, 0.111835 
170621, 0.111835 
170622, 0.111835 
170623, 0.111836 
170624, 0.111836 
170625, 0.111837 
170626, 0.111837 
170627, 0.111838 
170628, 0.111838 
170629, 0.111838 
170630, 0.111839 
170631, 0.111839 
170632, 0.111840 
170633, 0.111840 
170634, 0.111841 
170635, 0.111842 
170636, 0.111842 
170637, 0.111843 
170638, 0.111843 
170639, 0.111844 
170640, 0.111844 
170641, 0.111845 
170642, 0.111846 
170643, 0.111846 
170644, 0.111847 
170645, 0.111847 
170646, 0.111848 
170647, 0.111848 
170648, 0.111848 
170649, 0.111849 
170650, 0.111849 
170651, 0.111850 
170652, 0.111850 
170653, 0.111851 
170654, 0.111851 
170655, 0.111851 
170656, 0.111852 
170657, 0.111852 
170658, 0.111853 
170659, 0.111853 
170660, 0.111854 
170661, 0.111854 
170662, 0.111854 
170663, 0.111855 
170664, 0.111855 
170665, 0.111856 
170666, 0.111856 
170667, 0.111857 
170668, 0.111858 
170669, 0.111858 
170670, 0.111859 
170671, 0.111859 
170672, 0.111860 
170673, 0.111860 
170674, 0.111861 
170675, 0.111862 
170676, 0.111862 
170677, 0.111863 
170678, 0.111863 
170679, 0.111864 
170680, 0.111864 
170681, 0.111865 
170682, 0.111866 
170683, 0.111866 
170684, 0.111867 
170685, 0.111867 
170686, 0.111868 
170687, 0.111868 
170688, 0.111868 
170689, 0.111869 
170690, 0.111869 
170691, 0.111870 
170692, 0.111870 
170693, 0.111871 
170694, 0.111871 
170695, 0.111872 
170696, 0.111873 
170697, 0.111873 
170698, 0.111874 
170699, 0.111874 
170700, 0.111874 
170701, 0.111875 
170702, 0.111876 
170703, 0.111876 
170704, 0.111876 
170705, 0.111877 
170706, 0.111878 
170707, 0.111879 
170708, 0.111879 
170709, 0.111879 
170710, 0.111880 
170711, 0.111880 
170712, 0.111881 
170713, 0.111882 
170714, 0.111882 
170715, 0.111883 
170716, 0.111884 
170717, 0.111884 
170718, 0.111885 
170719, 0.111885 
170720, 0.111885 
170721, 0.111886 
170722, 0.111886 
170723, 0.111887 
170724, 0.111887 
170725, 0.111888 
170726, 0.111888 
170727, 0.111888 
170728, 0.111889 
170729, 0.111893 
170730, 0.111894 
170731, 0.111894 
170732, 0.111894 
170733, 0.111895 
170734, 0.111895 
170735, 0.111896 
170736, 0.111896 
170737, 0.111897 
170738, 0.111898 
170739, 0.111898 
170740, 0.111899 
170741, 0.111899 
170742, 0.111900 
170743, 0.111900 
170744, 0.111900 
170745, 0.111901 
170746, 0.111901 
170747, 0.111902 
170748, 0.111902 
170749, 0.111903 
170750, 0.111904 
170751, 0.111904 
170752, 0.111905 
170753, 0.111905 
170754, 0.111906 
170755, 0.111906 
170756, 0.111906 
170757, 0.111907 
170758, 0.111907 
170759, 0.111908 
170760, 0.111908 
170761, 0.111909 
170762, 0.111910 
170763, 0.111910 
170764, 0.111911 
170765, 0.111911 
170766, 0.111912 
170767, 0.111912 
170768, 0.111912 
170769, 0.111913 
170770, 0.111913 
170771, 0.111914 
170772, 0.111914 
170773, 0.111915 
170774, 0.111916 
170775, 0.111916 
170776, 0.111917 
170777, 0.111917 
170778, 0.111918 
170779, 0.111918 
170780, 0.111918 
170781, 0.111919 
170782, 0.111919 
170783, 0.111920 
170784, 0.111920 
170785, 0.111920 
170786, 0.111921 
170787, 0.111921 
170788, 0.111922 
170789, 0.111922 
170790, 0.111923 
170791, 0.111924 
170792, 0.111924 
170793, 0.111925 
170794, 0.111925 
170795, 0.111926 
170796, 0.111926 
170797, 0.111926 
170798, 0.111927 
170799, 0.111928 
170800, 0.111929 
170801, 0.111929 
170802, 0.111929 
170803, 0.111930 
170804, 0.111931 
170805, 0.111931 
170806, 0.111932 
170807, 0.111933 
170808, 0.111933 
170809, 0.111934 
170810, 0.111934 
170811, 0.111935 
170812, 0.111935 
170813, 0.111935 
170814, 0.111936 
170815, 0.111936 
170816, 0.111937 
170817, 0.111937 
170818, 0.111938 
170819, 0.111939 
170820, 0.111939 
170821, 0.111940 
170822, 0.111940 
170823, 0.111941 
170824, 0.111941 
170825, 0.111941 
170826, 0.111942 
170827, 0.111942 
170828, 0.111943 
170829, 0.111943 
170830, 0.111944 
170831, 0.111945 
170832, 0.111945 
170833, 0.111946 
170834, 0.111946 
170835, 0.111947 
170836, 0.111947 
170837, 0.111947 
170838, 0.111948 
170839, 0.111948 
170840, 0.111949 
170841, 0.111949 
170842, 0.111950 
170843, 0.111951 
170844, 0.111951 
170845, 0.111952 
170846, 0.111952 
170847, 0.111953 
170848, 0.111953 
170849, 0.111953 
170850, 0.111954 
170851, 0.111954 
170852, 0.111955 
170853, 0.111955 
170854, 0.111955 
170855, 0.111956 
170856, 0.111956 
170857, 0.111963 
170858, 0.111963 
170859, 0.111964 
170860, 0.111964 
170861, 0.111965 
170862, 0.111966 
170863, 0.111966 
170864, 0.111967 
170865, 0.111968 
170866, 0.111969 
170867, 0.111970 
170868, 0.111970 
170869, 0.111970 
170870, 0.111971 
170871, 0.111972 
170872, 0.111972 
170873, 0.111973 
170874, 0.111974 
170875, 0.111974 
170876, 0.111974 
170877, 0.111975 
170878, 0.111976 
170879, 0.111977 
170880, 0.111977 
170881, 0.111978 
170882, 0.111979 
170883, 0.111980 
170884, 0.111980 
170885, 0.111980 
170886, 0.111981 
170887, 0.111982 
170888, 0.111982 
170889, 0.111982 
170890, 0.111983 
170891, 0.111984 
170892, 0.111985 
170893, 0.111986 
170894, 0.111987 
170895, 0.111987 
170896, 0.111987 
170897, 0.111988 
170898, 0.111988 
170899, 0.111989 
170900, 0.111990 
170901, 0.111991 
170902, 0.111992 
170903, 0.111992 
170904, 0.111993 
170905, 0.111993 
170906, 0.111993 
170907, 0.111994 
170908, 0.111995 
170909, 0.111996 
170910, 0.111996 
170911, 0.111997 
170912, 0.111998 
170913, 0.111999 
170914, 0.111999 
170915, 0.112000 
170916, 0.112001 
170917, 0.112002 
170918, 0.112002 
170919, 0.112003 
170920, 0.112004 
170921, 0.112005 
170922, 0.112006 
170923, 0.112007 
170924, 0.112008 
170925, 0.112009 
170926, 0.112009 
170927, 0.112009 
170928, 0.112009 
170929, 0.112010 
170930, 0.112011 
170931, 0.112011 
170932, 0.112011 
170933, 0.112012 
170934, 0.112013 
170935, 0.112013 
170936, 0.112013 
170937, 0.112014 
170938, 0.112015 
170939, 0.112015 
170940, 0.112015 
170941, 0.112016 
170942, 0.112017 
170943, 0.112018 
170944, 0.112018 
170945, 0.112019 
170946, 0.112020 
170947, 0.112021 
170948, 0.112021 
170949, 0.112022 
170950, 0.112023 
170951, 0.112024 
170952, 0.112024 
170953, 0.112024 
170954, 0.112024 
170955, 0.112025 
170956, 0.112026 
170957, 0.112026 
170958, 0.112026 
170959, 0.112027 
170960, 0.112028 
170961, 0.112028 
170962, 0.112028 
170963, 0.112029 
170964, 0.112030 
170965, 0.112030 
170966, 0.112031 
170967, 0.112032 
170968, 0.112033 
170969, 0.112033 
170970, 0.112034 
170971, 0.112035 
170972, 0.112036 
170973, 0.112036 
170974, 0.112037 
170975, 0.112038 
170976, 0.112039 
170977, 0.112039 
170978, 0.112040 
170979, 0.112041 
170980, 0.112041 
170981, 0.112041 
170982, 0.112042 
170983, 0.112043 
170984, 0.112043 
170985, 0.112047 
170986, 0.112048 
170987, 0.112049 
170988, 0.112049 
170989, 0.112050 
170990, 0.112051 
170991, 0.112052 
170992, 0.112053 
170993, 0.112053 
170994, 0.112053 
170995, 0.112054 
170996, 0.112055 
170997, 0.112055 
170998, 0.112056 
170999, 0.112058 
171000, 0.112060 
171001, 0.112061 
171002, 0.112062 
171003, 0.112062 
171004, 0.112062 
171005, 0.112063 
171006, 0.112064 
171007, 0.112065 
171008, 0.112065 
171009, 0.112066 
171010, 0.112067 
171011, 0.112068 
171012, 0.112068 
171013, 0.112069 
171014, 0.112069 
171015, 0.112070 
171016, 0.112071 
171017, 0.112073 
171018, 0.112074 
171019, 0.112075 
171020, 0.112075 
171021, 0.112076 
171022, 0.112077 
171023, 0.112078 
171024, 0.112078 
171025, 0.112078 
171026, 0.112079 
171027, 0.112080 
171028, 0.112080 
171029, 0.112080 
171030, 0.112081 
171031, 0.112082 
171032, 0.112083 
171033, 0.112083 
171034, 0.112083 
171035, 0.112085 
171036, 0.112085 
171037, 0.112086 
171038, 0.112087 
171039, 0.112089 
171040, 0.112090 
171041, 0.112091 
171042, 0.112091 
171043, 0.112091 
171044, 0.112092 
171045, 0.112093 
171046, 0.112093 
171047, 0.112094 
171048, 0.112094 
171049, 0.112095 
171050, 0.112096 
171051, 0.112096 
171052, 0.112097 
171053, 0.112097 
171054, 0.112098 
171055, 0.112098 
171056, 0.112098 
171057, 0.112099 
171058, 0.112099 
171059, 0.112100 
171060, 0.112100 
171061, 0.112101 
171062, 0.112101 
171063, 0.112101 
171064, 0.112102 
171065, 0.112102 
171066, 0.112103 
171067, 0.112103 
171068, 0.112104 
171069, 0.112105 
171070, 0.112105 
171071, 0.112106 
171072, 0.112106 
171073, 0.112107 
171074, 0.112107 
171075, 0.112107 
171076, 0.112108 
171077, 0.112108 
171078, 0.112109 
171079, 0.112109 
171080, 0.112110 
171081, 0.112110 
171082, 0.112110 
171083, 0.112111 
171084, 0.112111 
171085, 0.112112 
171086, 0.112112 
171087, 0.112113 
171088, 0.112114 
171089, 0.112114 
171090, 0.112115 
171091, 0.112115 
171092, 0.112116 
171093, 0.112116 
171094, 0.112116 
171095, 0.112117 
171096, 0.112117 
171097, 0.112118 
171098, 0.112118 
171099, 0.112119 
171100, 0.112120 
171101, 0.112120 
171102, 0.112121 
171103, 0.112121 
171104, 0.112122 
171105, 0.112122 
171106, 0.112122 
171107, 0.112123 
171108, 0.112123 
171109, 0.112124 
171110, 0.112124 
171111, 0.112125 
171112, 0.112125 
171113, 0.112128 
171114, 0.112129 
171115, 0.112129 
171116, 0.112129 
171117, 0.112130 
171118, 0.112130 
171119, 0.112131 
171120, 0.112131 
171121, 0.112132 
171122, 0.112133 
171123, 0.112133 
171124, 0.112134 
171125, 0.112134 
171126, 0.112135 
171127, 0.112135 
171128, 0.112135 
171129, 0.112136 
171130, 0.112136 
171131, 0.112137 
171132, 0.112137 
171133, 0.112138 
171134, 0.112138 
171135, 0.112138 
171136, 0.112139 
171137, 0.112139 
171138, 0.112140 
171139, 0.112140 
171140, 0.112141 
171141, 0.112142 
171142, 0.112144 
171143, 0.112145 
171144, 0.112146 
171145, 0.112146 
171146, 0.112147 
171147, 0.112148 
171148, 0.112148 
171149, 0.112149 
171150, 0.112150 
171151, 0.112150 
171152, 0.112151 
171153, 0.112151 
171154, 0.112152 
171155, 0.112152 
171156, 0.112153 
171157, 0.112154 
171158, 0.112154 
171159, 0.112155 
171160, 0.112155 
171161, 0.112156 
171162, 0.112156 
171163, 0.112156 
171164, 0.112157 
171165, 0.112157 
171166, 0.112158 
171167, 0.112158 
171168, 0.112159 
171169, 0.112160 
171170, 0.112160 
171171, 0.112161 
171172, 0.112161 
171173, 0.112162 
171174, 0.112162 
171175, 0.112162 
171176, 0.112163 
171177, 0.112163 
171178, 0.112164 
171179, 0.112164 
171180, 0.112165 
171181, 0.112165 
171182, 0.112165 
171183, 0.112166 
171184, 0.112166 
171185, 0.112167 
171186, 0.112167 
171187, 0.112168 
171188, 0.112169 
171189, 0.112169 
171190, 0.112170 
171191, 0.112170 
171192, 0.112171 
171193, 0.112171 
171194, 0.112171 
171195, 0.112172 
171196, 0.112172 
171197, 0.112173 
171198, 0.112173 
171199, 0.112174 
171200, 0.112174 
171201, 0.112174 
171202, 0.112175 
171203, 0.112175 
171204, 0.112176 
171205, 0.112176 
171206, 0.112177 
171207, 0.112178 
171208, 0.112178 
171209, 0.112179 
171210, 0.112179 
171211, 0.112180 
171212, 0.112180 
171213, 0.112180 
171214, 0.112181 
171215, 0.112181 
171216, 0.112182 
171217, 0.112182 
171218, 0.112183 
171219, 0.112183 
171220, 0.112183 
171221, 0.112184 
171222, 0.112184 
171223, 0.112185 
171224, 0.112185 
171225, 0.112186 
171226, 0.112187 
171227, 0.112187 
171228, 0.112188 
171229, 0.112188 
171230, 0.112189 
171231, 0.112189 
171232, 0.112189 
171233, 0.112190 
171234, 0.112190 
171235, 0.112191 
171236, 0.112191 
171237, 0.112192 
171238, 0.112192 
171239, 0.112192 
171240, 0.112193 
171241, 0.112196 
171242, 0.112198 
171243, 0.112204 
171244, 0.112204 
171245, 0.112206 
171246, 0.112207 
171247, 0.112207 
171248, 0.112208 
171249, 0.112209 
171250, 0.112209 
171251, 0.112210 
171252, 0.112210 
171253, 0.112210 
171254, 0.112211 
171255, 0.112211 
171256, 0.112212 
171257, 0.112212 
171258, 0.112213 
171259, 0.112214 
171260, 0.112214 
171261, 0.112215 
171262, 0.112215 
171263, 0.112216 
171264, 0.112216 
171265, 0.112217 
171266, 0.112220 
171267, 0.112221 
171268, 0.112221 
171269, 0.112221 
171270, 0.112222 
171271, 0.112223 
171272, 0.112224 
171273, 0.112224 
171274, 0.112230 
171275, 0.112231 
171276, 0.112232 
171277, 0.112235 
171278, 0.112235 
171279, 0.112236 
171280, 0.112237 
171281, 0.112237 
171282, 0.112238 
171283, 0.112238 
171284, 0.112239 
171285, 0.112239 
171286, 0.112239 
171287, 0.112240 
171288, 0.112240 
171289, 0.112241 
171290, 0.112241 
171291, 0.112242 
171292, 0.112243 
171293, 0.112243 
171294, 0.112244 
171295, 0.112244 
171296, 0.112245 
171297, 0.112245 
171298, 0.112245 
171299, 0.112246 
171300, 0.112246 
171301, 0.112247 
171302, 0.112247 
171303, 0.112248 
171304, 0.112249 
171305, 0.112249 
171306, 0.112250 
171307, 0.112250 
171308, 0.112251 
171309, 0.112251 
171310, 0.112251 
171311, 0.112252 
171312, 0.112252 
171313, 0.112253 
171314, 0.112253 
171315, 0.112253 
171316, 0.112254 
171317, 0.112254 
171318, 0.112255 
171319, 0.112255 
171320, 0.112256 
171321, 0.112257 
171322, 0.112257 
171323, 0.112258 
171324, 0.112258 
171325, 0.112259 
171326, 0.112259 
171327, 0.112259 
171328, 0.112260 
171329, 0.112260 
171330, 0.112261 
171331, 0.112261 
171332, 0.112262 
171333, 0.112263 
171334, 0.112263 
171335, 0.112264 
171336, 0.112264 
171337, 0.112265 
171338, 0.112265 
171339, 0.112265 
171340, 0.112266 
171341, 0.112266 
171342, 0.112267 
171343, 0.112267 
171344, 0.112268 
171345, 0.112269 
171346, 0.112269 
171347, 0.112270 
171348, 0.112270 
171349, 0.112271 
171350, 0.112271 
171351, 0.112271 
171352, 0.112272 
171353, 0.112272 
171354, 0.112273 
171355, 0.112273 
171356, 0.112274 
171357, 0.112275 
171358, 0.112275 
171359, 0.112278 
171360, 0.112284 
171361, 0.112285 
171362, 0.112286 
171363, 0.112286 
171364, 0.112287 
171365, 0.112289 
171366, 0.112290 
171367, 0.112290 
171368, 0.112291 
171369, 0.112294 
171370, 0.112294 
171371, 0.112295 
171372, 0.112295 
171373, 0.112296 
171374, 0.112297 
171375, 0.112298 
171376, 0.112299 
171377, 0.112299 
171378, 0.112300 
171379, 0.112301 
171380, 0.112301 
171381, 0.112301 
171382, 0.112302 
171383, 0.112302 
171384, 0.112303 
171385, 0.112303 
171386, 0.112304 
171387, 0.112304 
171388, 0.112304 
171389, 0.112305 
171390, 0.112305 
171391, 0.112306 
171392, 0.112306 
171393, 0.112307 
171394, 0.112308 
171395, 0.112308 
171396, 0.112309 
171397, 0.112309 
171398, 0.112310 
171399, 0.112310 
171400, 0.112311 
171401, 0.112312 
171402, 0.112312 
171403, 0.112313 
171404, 0.112313 
171405, 0.112314 
171406, 0.112314 
171407, 0.112314 
171408, 0.112315 
171409, 0.112315 
171410, 0.112316 
171411, 0.112316 
171412, 0.112317 
171413, 0.112317 
171414, 0.112317 
171415, 0.112318 
171416, 0.112318 
171417, 0.112319 
171418, 0.112319 
171419, 0.112320 
171420, 0.112321 
171421, 0.112321 
171422, 0.112322 
171423, 0.112322 
171424, 0.112323 
171425, 0.112323 
171426, 0.112323 
171427, 0.112324 
171428, 0.112324 
171429, 0.112325 
171430, 0.112325 
171431, 0.112326 
171432, 0.112326 
171433, 0.112326 
171434, 0.112327 
171435, 0.112327 
171436, 0.112328 
171437, 0.112328 
171438, 0.112329 
171439, 0.112330 
171440, 0.112330 
171441, 0.112331 
171442, 0.112331 
171443, 0.112332 
171444, 0.112332 
171445, 0.112333 
171446, 0.112334 
171447, 0.112334 
171448, 0.112335 
171449, 0.112335 
171450, 0.112336 
171451, 0.112336 
171452, 0.112336 
171453, 0.112337 
171454, 0.112337 
171455, 0.112338 
171456, 0.112338 
171457, 0.112339 
171458, 0.112340 
171459, 0.112340 
171460, 0.112341 
171461, 0.112341 
171462, 0.112342 
171463, 0.112342 
171464, 0.112343 
171465, 0.112344 
171466, 0.112344 
171467, 0.112345 
