
n , t
141059, 0.056493 
141060, 0.056493 
141061, 0.056493 
141062, 0.056493 
141063, 0.056493 
141064, 0.056493 
141065, 0.056493 
141066, 0.056493 
141067, 0.056493 
141068, 0.056493 
141069, 0.056494 
141070, 0.056495 
141071, 0.056496 
141072, 0.056497 
141073, 0.056498 
141074, 0.056498 
141075, 0.056498 
141076, 0.056498 
141077, 0.056498 
141078, 0.056498 
141079, 0.056498 
141080, 0.056498 
141081, 0.056498 
141082, 0.056498 
141083, 0.056498 
141084, 0.056498 
141085, 0.056499 
141086, 0.056500 
141087, 0.056501 
141088, 0.056502 
141089, 0.056503 
141090, 0.056503 
141091, 0.056503 
141092, 0.056503 
141093, 0.056503 
141094, 0.056503 
141095, 0.056503 
141096, 0.056503 
141097, 0.056503 
141098, 0.056503 
141099, 0.056503 
141100, 0.056503 
141101, 0.056503 
141102, 0.056504 
141103, 0.056505 
141104, 0.056506 
141105, 0.056507 
141106, 0.056508 
141107, 0.056508 
141108, 0.056508 
141109, 0.056508 
141110, 0.056508 
141111, 0.056508 
141112, 0.056508 
141113, 0.056508 
141114, 0.056508 
141115, 0.056508 
141116, 0.056508 
141117, 0.056508 
141118, 0.056509 
141119, 0.056510 
141120, 0.056511 
141121, 0.056511 
141122, 0.056511 
141123, 0.056512 
141124, 0.056513 
141125, 0.056514 
141126, 0.056515 
141127, 0.056515 
141128, 0.056515 
141129, 0.056515 
141130, 0.056515 
141131, 0.056515 
141132, 0.056515 
141133, 0.056515 
141134, 0.056515 
141135, 0.056516 
141136, 0.056517 
141137, 0.056518 
141138, 0.056519 
141139, 0.056520 
141140, 0.056520 
141141, 0.056520 
141142, 0.056520 
141143, 0.056520 
141144, 0.056520 
141145, 0.056520 
141146, 0.056520 
141147, 0.056521 
141148, 0.056522 
141149, 0.056523 
141150, 0.056524 
141151, 0.056524 
141152, 0.056524 
141153, 0.056524 
141154, 0.056524 
141155, 0.056524 
141156, 0.056524 
141157, 0.056524 
141158, 0.056525 
141159, 0.056526 
141160, 0.056527 
141161, 0.056529 
141162, 0.056530 
141163, 0.056531 
141164, 0.056532 
141165, 0.056532 
141166, 0.056532 
141167, 0.056532 
141168, 0.056532 
141169, 0.056532 
141170, 0.056532 
141171, 0.056532 
141172, 0.056532 
141173, 0.056532 
141174, 0.056533 
141175, 0.056534 
141176, 0.056535 
141177, 0.056536 
141178, 0.056537 
141179, 0.056537 
141180, 0.056537 
141181, 0.056537 
141182, 0.056537 
141183, 0.056537 
141184, 0.056537 
141185, 0.056537 
141186, 0.056537 
141187, 0.056538 
141188, 0.056539 
141189, 0.056540 
141190, 0.056541 
141191, 0.056541 
141192, 0.056541 
141193, 0.056541 
141194, 0.056541 
141195, 0.056541 
141196, 0.056541 
141197, 0.056541 
141198, 0.056541 
141199, 0.056541 
141200, 0.056542 
141201, 0.056543 
141202, 0.056544 
141203, 0.056545 
141204, 0.056545 
141205, 0.056545 
141206, 0.056545 
141207, 0.056545 
141208, 0.056545 
141209, 0.056545 
141210, 0.056545 
141211, 0.056546 
141212, 0.056547 
141213, 0.056548 
141214, 0.056549 
141215, 0.056549 
141216, 0.056549 
141217, 0.056549 
141218, 0.056549 
141219, 0.056549 
141220, 0.056549 
141221, 0.056549 
141222, 0.056550 
141223, 0.056551 
141224, 0.056552 
141225, 0.056553 
141226, 0.056554 
141227, 0.056554 
141228, 0.056554 
141229, 0.056554 
141230, 0.056554 
141231, 0.056554 
141232, 0.056554 
141233, 0.056554 
141234, 0.056555 
141235, 0.056556 
141236, 0.056557 
141237, 0.056558 
141238, 0.056559 
141239, 0.056559 
141240, 0.056559 
141241, 0.056559 
141242, 0.056559 
141243, 0.056559 
141244, 0.056559 
141245, 0.056559 
141246, 0.056559 
141247, 0.056560 
141248, 0.056561 
141249, 0.056562 
141250, 0.056563 
141251, 0.056564 
141252, 0.056564 
141253, 0.056564 
141254, 0.056564 
141255, 0.056564 
141256, 0.056564 
141257, 0.056564 
141258, 0.056565 
141259, 0.056566 
141260, 0.056567 
141261, 0.056568 
141262, 0.056569 
141263, 0.056569 
141264, 0.056569 
141265, 0.056569 
141266, 0.056569 
141267, 0.056569 
141268, 0.056569 
141269, 0.056569 
141270, 0.056569 
141271, 0.056569 
141272, 0.056570 
141273, 0.056571 
141274, 0.056572 
141275, 0.056573 
141276, 0.056573 
141277, 0.056573 
141278, 0.056573 
141279, 0.056573 
141280, 0.056573 
141281, 0.056573 
141282, 0.056573 
141283, 0.056574 
141284, 0.056575 
141285, 0.056576 
141286, 0.056577 
141287, 0.056578 
141288, 0.056578 
141289, 0.056579 
141290, 0.056579 
141291, 0.056579 
141292, 0.056580 
141293, 0.056581 
141294, 0.056582 
141295, 0.056583 
141296, 0.056583 
141297, 0.056583 
141298, 0.056583 
141299, 0.056583 
141300, 0.056583 
141301, 0.056583 
141302, 0.056583 
141303, 0.056583 
141304, 0.056584 
141305, 0.056585 
141306, 0.056586 
141307, 0.056587 
141308, 0.056587 
141309, 0.056587 
141310, 0.056587 
141311, 0.056587 
141312, 0.056587 
141313, 0.056587 
141314, 0.056587 
141315, 0.056587 
141316, 0.056588 
141317, 0.056589 
141318, 0.056590 
141319, 0.056591 
141320, 0.056592 
141321, 0.056592 
141322, 0.056592 
141323, 0.056592 
141324, 0.056592 
141325, 0.056592 
141326, 0.056592 
141327, 0.056592 
141328, 0.056592 
141329, 0.056592 
141330, 0.056593 
141331, 0.056594 
141332, 0.056595 
141333, 0.056596 
141334, 0.056597 
141335, 0.056597 
141336, 0.056597 
141337, 0.056597 
141338, 0.056597 
141339, 0.056597 
141340, 0.056597 
141341, 0.056597 
141342, 0.056597 
141343, 0.056597 
141344, 0.056598 
141345, 0.056599 
141346, 0.056600 
141347, 0.056601 
141348, 0.056602 
141349, 0.056602 
141350, 0.056602 
141351, 0.056602 
141352, 0.056602 
141353, 0.056602 
141354, 0.056602 
141355, 0.056602 
141356, 0.056602 
141357, 0.056602 
141358, 0.056603 
141359, 0.056604 
141360, 0.056605 
141361, 0.056606 
141362, 0.056606 
141363, 0.056606 
141364, 0.056606 
141365, 0.056606 
141366, 0.056606 
141367, 0.056606 
141368, 0.056606 
141369, 0.056606 
141370, 0.056606 
141371, 0.056607 
141372, 0.056608 
141373, 0.056609 
141374, 0.056610 
141375, 0.056610 
141376, 0.056610 
141377, 0.056610 
141378, 0.056610 
141379, 0.056610 
141380, 0.056610 
141381, 0.056611 
141382, 0.056612 
141383, 0.056613 
141384, 0.056614 
141385, 0.056614 
141386, 0.056614 
141387, 0.056614 
141388, 0.056614 
141389, 0.056614 
141390, 0.056614 
141391, 0.056614 
141392, 0.056614 
141393, 0.056615 
141394, 0.056616 
141395, 0.056617 
141396, 0.056618 
141397, 0.056618 
141398, 0.056618 
141399, 0.056618 
141400, 0.056618 
141401, 0.056618 
141402, 0.056618 
141403, 0.056618 
141404, 0.056618 
141405, 0.056619 
141406, 0.056620 
141407, 0.056621 
141408, 0.056622 
141409, 0.056622 
141410, 0.056622 
141411, 0.056622 
141412, 0.056622 
141413, 0.056622 
141414, 0.056622 
141415, 0.056622 
141416, 0.056622 
141417, 0.056624 
141418, 0.056624 
141419, 0.056624 
141420, 0.056624 
141421, 0.056625 
141422, 0.056626 
141423, 0.056627 
141424, 0.056628 
141425, 0.056629 
141426, 0.056629 
141427, 0.056629 
141428, 0.056629 
141429, 0.056629 
141430, 0.056629 
141431, 0.056629 
141432, 0.056629 
141433, 0.056630 
141434, 0.056631 
141435, 0.056632 
141436, 0.056633 
141437, 0.056633 
141438, 0.056633 
141439, 0.056633 
141440, 0.056633 
141441, 0.056633 
141442, 0.056633 
141443, 0.056633 
141444, 0.056634 
141445, 0.056635 
141446, 0.056636 
141447, 0.056637 
141448, 0.056638 
141449, 0.056638 
141450, 0.056638 
141451, 0.056638 
141452, 0.056638 
141453, 0.056638 
141454, 0.056639 
141455, 0.056640 
141456, 0.056641 
141457, 0.056642 
141458, 0.056642 
141459, 0.056642 
141460, 0.056642 
141461, 0.056642 
141462, 0.056642 
141463, 0.056642 
141464, 0.056642 
141465, 0.056643 
141466, 0.056644 
141467, 0.056645 
141468, 0.056646 
141469, 0.056647 
141470, 0.056647 
141471, 0.056647 
141472, 0.056647 
141473, 0.056647 
141474, 0.056647 
141475, 0.056647 
141476, 0.056647 
141477, 0.056647 
141478, 0.056648 
141479, 0.056649 
141480, 0.056650 
141481, 0.056651 
141482, 0.056651 
141483, 0.056651 
141484, 0.056651 
141485, 0.056651 
141486, 0.056651 
141487, 0.056651 
141488, 0.056651 
141489, 0.056652 
141490, 0.056653 
141491, 0.056654 
141492, 0.056654 
141493, 0.056654 
141494, 0.056654 
141495, 0.056654 
141496, 0.056654 
141497, 0.056654 
141498, 0.056654 
141499, 0.056655 
141500, 0.056656 
141501, 0.056657 
141502, 0.056658 
141503, 0.056659 
141504, 0.056659 
141505, 0.056659 
141506, 0.056659 
141507, 0.056659 
141508, 0.056659 
141509, 0.056659 
141510, 0.056659 
141511, 0.056659 
141512, 0.056660 
141513, 0.056661 
141514, 0.056662 
141515, 0.056663 
141516, 0.056664 
141517, 0.056664 
141518, 0.056664 
141519, 0.056664 
141520, 0.056664 
141521, 0.056664 
141522, 0.056664 
141523, 0.056664 
141524, 0.056665 
141525, 0.056666 
141526, 0.056667 
141527, 0.056668 
141528, 0.056668 
141529, 0.056668 
141530, 0.056668 
141531, 0.056668 
141532, 0.056668 
141533, 0.056668 
141534, 0.056668 
141535, 0.056668 
141536, 0.056669 
141537, 0.056670 
141538, 0.056671 
141539, 0.056672 
141540, 0.056673 
141541, 0.056673 
141542, 0.056673 
141543, 0.056673 
141544, 0.056673 
141545, 0.056675 
141546, 0.056676 
141547, 0.056676 
141548, 0.056676 
141549, 0.056676 
141550, 0.056676 
141551, 0.056676 
141552, 0.056676 
141553, 0.056676 
141554, 0.056677 
141555, 0.056678 
141556, 0.056679 
141557, 0.056680 
141558, 0.056680 
141559, 0.056680 
141560, 0.056680 
141561, 0.056680 
141562, 0.056680 
141563, 0.056680 
141564, 0.056680 
141565, 0.056680 
141566, 0.056681 
141567, 0.056682 
141568, 0.056683 
141569, 0.056684 
141570, 0.056684 
141571, 0.056684 
141572, 0.056684 
141573, 0.056684 
141574, 0.056684 
141575, 0.056684 
141576, 0.056684 
141577, 0.056684 
141578, 0.056685 
141579, 0.056686 
141580, 0.056687 
141581, 0.056688 
141582, 0.056689 
141583, 0.056689 
141584, 0.056689 
141585, 0.056689 
141586, 0.056689 
141587, 0.056689 
141588, 0.056689 
141589, 0.056689 
141590, 0.056690 
141591, 0.056691 
141592, 0.056692 
141593, 0.056693 
141594, 0.056694 
141595, 0.056694 
141596, 0.056694 
141597, 0.056694 
141598, 0.056694 
141599, 0.056694 
141600, 0.056694 
141601, 0.056694 
141602, 0.056694 
141603, 0.056694 
141604, 0.056695 
141605, 0.056696 
141606, 0.056697 
141607, 0.056698 
141608, 0.056699 
141609, 0.056699 
141610, 0.056699 
141611, 0.056699 
141612, 0.056699 
141613, 0.056700 
141614, 0.056700 
141615, 0.056700 
141616, 0.056701 
141617, 0.056701 
141618, 0.056701 
141619, 0.056702 
141620, 0.056703 
141621, 0.056703 
141622, 0.056704 
141623, 0.056705 
141624, 0.056705 
141625, 0.056705 
141626, 0.056706 
141627, 0.056706 
141628, 0.056706 
141629, 0.056707 
141630, 0.056707 
141631, 0.056707 
141632, 0.056708 
141633, 0.056709 
141634, 0.056709 
141635, 0.056709 
141636, 0.056710 
141637, 0.056711 
141638, 0.056711 
141639, 0.056711 
141640, 0.056712 
141641, 0.056712 
141642, 0.056712 
141643, 0.056713 
141644, 0.056714 
141645, 0.056714 
141646, 0.056714 
141647, 0.056715 
141648, 0.056715 
141649, 0.056715 
141650, 0.056715 
141651, 0.056715 
141652, 0.056715 
141653, 0.056715 
141654, 0.056715 
141655, 0.056715 
141656, 0.056715 
141657, 0.056715 
141658, 0.056716 
141659, 0.056717 
141660, 0.056718 
141661, 0.056719 
141662, 0.056720 
141663, 0.056721 
141664, 0.056722 
141665, 0.056723 
141666, 0.056724 
141667, 0.056725 
141668, 0.056726 
141669, 0.056727 
141670, 0.056728 
141671, 0.056728 
141672, 0.056728 
141673, 0.056730 
141674, 0.056731 
141675, 0.056732 
141676, 0.056733 
141677, 0.056733 
141678, 0.056733 
141679, 0.056733 
141680, 0.056733 
141681, 0.056733 
141682, 0.056733 
141683, 0.056733 
141684, 0.056733 
141685, 0.056733 
141686, 0.056733 
141687, 0.056733 
141688, 0.056733 
141689, 0.056733 
141690, 0.056733 
141691, 0.056733 
141692, 0.056733 
141693, 0.056733 
141694, 0.056733 
141695, 0.056733 
141696, 0.056733 
141697, 0.056734 
141698, 0.056735 
141699, 0.056736 
141700, 0.056737 
141701, 0.056738 
141702, 0.056739 
141703, 0.056740 
141704, 0.056741 
141705, 0.056742 
141706, 0.056743 
141707, 0.056743 
141708, 0.056743 
141709, 0.056743 
141710, 0.056743 
141711, 0.056743 
141712, 0.056743 
141713, 0.056743 
141714, 0.056743 
141715, 0.056743 
141716, 0.056743 
141717, 0.056743 
141718, 0.056743 
141719, 0.056743 
141720, 0.056743 
141721, 0.056743 
141722, 0.056743 
141723, 0.056743 
141724, 0.056743 
141725, 0.056743 
141726, 0.056743 
141727, 0.056743 
141728, 0.056743 
141729, 0.056744 
141730, 0.056745 
141731, 0.056746 
141732, 0.056747 
141733, 0.056748 
141734, 0.056749 
141735, 0.056750 
141736, 0.056751 
141737, 0.056752 
141738, 0.056752 
141739, 0.056752 
141740, 0.056752 
141741, 0.056752 
141742, 0.056752 
141743, 0.056752 
141744, 0.056752 
141745, 0.056752 
141746, 0.056752 
141747, 0.056752 
141748, 0.056752 
141749, 0.056752 
141750, 0.056752 
141751, 0.056752 
141752, 0.056752 
141753, 0.056752 
141754, 0.056752 
141755, 0.056752 
141756, 0.056752 
141757, 0.056753 
141758, 0.056754 
141759, 0.056755 
141760, 0.056756 
141761, 0.056757 
141762, 0.056758 
141763, 0.056759 
141764, 0.056760 
141765, 0.056761 
141766, 0.056762 
141767, 0.056762 
141768, 0.056762 
141769, 0.056762 
141770, 0.056762 
141771, 0.056762 
141772, 0.056762 
141773, 0.056762 
141774, 0.056762 
141775, 0.056762 
141776, 0.056762 
141777, 0.056762 
141778, 0.056762 
141779, 0.056762 
141780, 0.056762 
141781, 0.056762 
141782, 0.056762 
141783, 0.056762 
141784, 0.056762 
141785, 0.056762 
141786, 0.056763 
141787, 0.056764 
141788, 0.056765 
141789, 0.056766 
141790, 0.056767 
141791, 0.056768 
141792, 0.056769 
141793, 0.056770 
141794, 0.056771 
141795, 0.056771 
141796, 0.056771 
141797, 0.056771 
141798, 0.056771 
141799, 0.056772 
141800, 0.056773 
141801, 0.056777 
141802, 0.056777 
141803, 0.056777 
141804, 0.056778 
141805, 0.056779 
141806, 0.056780 
141807, 0.056781 
141808, 0.056781 
141809, 0.056781 
141810, 0.056781 
141811, 0.056781 
141812, 0.056781 
141813, 0.056781 
141814, 0.056782 
141815, 0.056783 
141816, 0.056784 
141817, 0.056785 
141818, 0.056786 
141819, 0.056786 
141820, 0.056786 
141821, 0.056786 
141822, 0.056786 
141823, 0.056786 
141824, 0.056786 
141825, 0.056786 
141826, 0.056787 
141827, 0.056788 
141828, 0.056789 
141829, 0.056789 
141830, 0.056789 
141831, 0.056789 
141832, 0.056789 
141833, 0.056789 
141834, 0.056789 
141835, 0.056789 
141836, 0.056790 
141837, 0.056791 
141838, 0.056792 
141839, 0.056792 
141840, 0.056792 
141841, 0.056792 
141842, 0.056792 
141843, 0.056792 
141844, 0.056792 
141845, 0.056792 
141846, 0.056793 
141847, 0.056794 
141848, 0.056795 
141849, 0.056796 
141850, 0.056796 
141851, 0.056796 
141852, 0.056796 
141853, 0.056796 
141854, 0.056796 
141855, 0.056796 
141856, 0.056796 
141857, 0.056797 
141858, 0.056798 
141859, 0.056799 
141860, 0.056799 
141861, 0.056799 
141862, 0.056799 
141863, 0.056799 
141864, 0.056799 
141865, 0.056799 
141866, 0.056799 
141867, 0.056800 
141868, 0.056801 
141869, 0.056802 
141870, 0.056802 
141871, 0.056802 
141872, 0.056802 
141873, 0.056802 
141874, 0.056802 
141875, 0.056802 
141876, 0.056802 
141877, 0.056803 
141878, 0.056804 
141879, 0.056805 
141880, 0.056805 
141881, 0.056805 
141882, 0.056805 
141883, 0.056805 
141884, 0.056805 
141885, 0.056805 
141886, 0.056805 
141887, 0.056806 
141888, 0.056807 
141889, 0.056808 
141890, 0.056808 
141891, 0.056808 
141892, 0.056808 
141893, 0.056808 
141894, 0.056808 
141895, 0.056808 
141896, 0.056808 
141897, 0.056809 
141898, 0.056810 
141899, 0.056811 
141900, 0.056812 
141901, 0.056812 
141902, 0.056812 
141903, 0.056812 
141904, 0.056812 
141905, 0.056812 
141906, 0.056812 
141907, 0.056812 
141908, 0.056813 
141909, 0.056814 
141910, 0.056815 
141911, 0.056815 
141912, 0.056815 
141913, 0.056815 
141914, 0.056815 
141915, 0.056815 
141916, 0.056815 
141917, 0.056815 
141918, 0.056816 
141919, 0.056817 
141920, 0.056818 
141921, 0.056818 
141922, 0.056818 
141923, 0.056818 
141924, 0.056818 
141925, 0.056818 
141926, 0.056818 
141927, 0.056818 
141928, 0.056819 
141929, 0.056821 
141930, 0.056822 
141931, 0.056823 
141932, 0.056824 
141933, 0.056824 
141934, 0.056824 
141935, 0.056824 
141936, 0.056824 
141937, 0.056824 
141938, 0.056824 
141939, 0.056824 
141940, 0.056825 
141941, 0.056826 
141942, 0.056827 
141943, 0.056827 
141944, 0.056827 
141945, 0.056827 
141946, 0.056827 
141947, 0.056827 
141948, 0.056827 
141949, 0.056828 
141950, 0.056829 
141951, 0.056830 
141952, 0.056830 
141953, 0.056830 
141954, 0.056830 
141955, 0.056830 
141956, 0.056830 
141957, 0.056830 
141958, 0.056830 
141959, 0.056831 
141960, 0.056832 
141961, 0.056833 
141962, 0.056833 
141963, 0.056833 
141964, 0.056833 
141965, 0.056833 
141966, 0.056833 
141967, 0.056833 
141968, 0.056834 
141969, 0.056835 
141970, 0.056836 
141971, 0.056836 
141972, 0.056836 
141973, 0.056836 
141974, 0.056836 
141975, 0.056836 
141976, 0.056836 
141977, 0.056836 
141978, 0.056837 
141979, 0.056838 
141980, 0.056839 
141981, 0.056839 
141982, 0.056839 
141983, 0.056839 
141984, 0.056839 
141985, 0.056839 
141986, 0.056839 
141987, 0.056840 
141988, 0.056841 
141989, 0.056842 
141990, 0.056842 
141991, 0.056842 
141992, 0.056842 
141993, 0.056842 
141994, 0.056842 
141995, 0.056842 
141996, 0.056842 
141997, 0.056843 
141998, 0.056844 
141999, 0.056845 
142000, 0.056845 
142001, 0.056845 
142002, 0.056845 
142003, 0.056845 
142004, 0.056845 
142005, 0.056845 
142006, 0.056846 
142007, 0.056847 
142008, 0.056848 
142009, 0.056848 
142010, 0.056848 
142011, 0.056848 
142012, 0.056848 
142013, 0.056848 
142014, 0.056848 
142015, 0.056848 
142016, 0.056849 
142017, 0.056850 
142018, 0.056851 
142019, 0.056851 
142020, 0.056851 
142021, 0.056851 
142022, 0.056851 
142023, 0.056851 
142024, 0.056851 
142025, 0.056851 
142026, 0.056851 
142027, 0.056852 
142028, 0.056853 
142029, 0.056854 
142030, 0.056855 
142031, 0.056855 
142032, 0.056855 
142033, 0.056855 
142034, 0.056855 
142035, 0.056855 
142036, 0.056855 
142037, 0.056855 
142038, 0.056856 
142039, 0.056857 
142040, 0.056858 
142041, 0.056858 
142042, 0.056858 
142043, 0.056858 
142044, 0.056858 
142045, 0.056858 
142046, 0.056858 
142047, 0.056858 
142048, 0.056858 
142049, 0.056858 
142050, 0.056859 
142051, 0.056860 
142052, 0.056861 
142053, 0.056861 
142054, 0.056861 
142055, 0.056861 
142056, 0.056861 
142057, 0.056863 
142058, 0.056864 
142059, 0.056864 
142060, 0.056864 
142061, 0.056864 
142062, 0.056864 
142063, 0.056864 
142064, 0.056864 
142065, 0.056864 
142066, 0.056865 
142067, 0.056866 
142068, 0.056867 
142069, 0.056868 
142070, 0.056868 
142071, 0.056868 
142072, 0.056868 
142073, 0.056868 
142074, 0.056868 
142075, 0.056868 
142076, 0.056868 
142077, 0.056869 
142078, 0.056870 
142079, 0.056871 
142080, 0.056871 
142081, 0.056871 
142082, 0.056871 
142083, 0.056871 
142084, 0.056871 
142085, 0.056871 
142086, 0.056871 
142087, 0.056872 
142088, 0.056873 
142089, 0.056874 
142090, 0.056874 
142091, 0.056874 
142092, 0.056874 
142093, 0.056874 
142094, 0.056874 
142095, 0.056874 
142096, 0.056874 
142097, 0.056874 
142098, 0.056875 
142099, 0.056876 
142100, 0.056877 
142101, 0.056877 
142102, 0.056877 
142103, 0.056877 
142104, 0.056877 
142105, 0.056877 
142106, 0.056877 
142107, 0.056877 
142108, 0.056878 
142109, 0.056879 
142110, 0.056880 
142111, 0.056880 
142112, 0.056880 
142113, 0.056880 
142114, 0.056880 
142115, 0.056880 
142116, 0.056880 
142117, 0.056880 
142118, 0.056881 
142119, 0.056882 
142120, 0.056883 
142121, 0.056884 
142122, 0.056884 
142123, 0.056884 
142124, 0.056884 
142125, 0.056884 
142126, 0.056884 
142127, 0.056884 
142128, 0.056884 
142129, 0.056885 
142130, 0.056886 
142131, 0.056887 
142132, 0.056887 
142133, 0.056887 
142134, 0.056887 
142135, 0.056887 
142136, 0.056887 
142137, 0.056887 
142138, 0.056887 
142139, 0.056888 
142140, 0.056889 
142141, 0.056890 
142142, 0.056891 
142143, 0.056891 
142144, 0.056891 
142145, 0.056891 
142146, 0.056891 
142147, 0.056891 
142148, 0.056891 
142149, 0.056891 
142150, 0.056892 
142151, 0.056893 
142152, 0.056894 
142153, 0.056894 
142154, 0.056894 
142155, 0.056894 
142156, 0.056894 
142157, 0.056894 
142158, 0.056894 
142159, 0.056894 
142160, 0.056895 
142161, 0.056896 
142162, 0.056897 
142163, 0.056898 
142164, 0.056898 
142165, 0.056898 
142166, 0.056898 
142167, 0.056898 
142168, 0.056898 
142169, 0.056898 
142170, 0.056898 
142171, 0.056899 
142172, 0.056900 
142173, 0.056901 
142174, 0.056901 
142175, 0.056901 
142176, 0.056901 
142177, 0.056901 
142178, 0.056901 
142179, 0.056901 
142180, 0.056901 
142181, 0.056902 
142182, 0.056903 
142183, 0.056904 
142184, 0.056904 
142185, 0.056906 
142186, 0.056907 
142187, 0.056908 
142188, 0.056908 
142189, 0.056908 
142190, 0.056908 
142191, 0.056908 
142192, 0.056908 
142193, 0.056908 
142194, 0.056908 
142195, 0.056909 
142196, 0.056910 
142197, 0.056911 
142198, 0.056911 
142199, 0.056911 
142200, 0.056911 
142201, 0.056911 
142202, 0.056911 
142203, 0.056911 
142204, 0.056911 
142205, 0.056912 
142206, 0.056913 
142207, 0.056914 
142208, 0.056914 
142209, 0.056914 
142210, 0.056914 
142211, 0.056914 
142212, 0.056914 
142213, 0.056914 
142214, 0.056914 
142215, 0.056915 
142216, 0.056916 
142217, 0.056917 
142218, 0.056917 
142219, 0.056917 
142220, 0.056917 
142221, 0.056917 
142222, 0.056917 
142223, 0.056917 
142224, 0.056918 
142225, 0.056919 
142226, 0.056920 
142227, 0.056920 
142228, 0.056920 
142229, 0.056920 
142230, 0.056920 
142231, 0.056920 
142232, 0.056920 
142233, 0.056920 
142234, 0.056921 
142235, 0.056922 
142236, 0.056923 
142237, 0.056923 
142238, 0.056923 
142239, 0.056923 
142240, 0.056923 
142241, 0.056923 
142242, 0.056923 
142243, 0.056923 
142244, 0.056924 
142245, 0.056925 
142246, 0.056926 
142247, 0.056926 
142248, 0.056926 
142249, 0.056926 
142250, 0.056926 
142251, 0.056926 
142252, 0.056926 
142253, 0.056926 
142254, 0.056926 
142255, 0.056926 
142256, 0.056926 
142257, 0.056927 
142258, 0.056928 
142259, 0.056929 
142260, 0.056929 
142261, 0.056929 
142262, 0.056929 
142263, 0.056929 
142264, 0.056929 
142265, 0.056929 
142266, 0.056929 
142267, 0.056930 
142268, 0.056931 
142269, 0.056932 
142270, 0.056932 
142271, 0.056932 
142272, 0.056932 
142273, 0.056932 
142274, 0.056932 
142275, 0.056932 
142276, 0.056932 
142277, 0.056933 
142278, 0.056934 
142279, 0.056935 
142280, 0.056935 
142281, 0.056935 
142282, 0.056935 
142283, 0.056935 
142284, 0.056935 
142285, 0.056935 
142286, 0.056935 
142287, 0.056936 
142288, 0.056937 
142289, 0.056938 
142290, 0.056938 
142291, 0.056938 
142292, 0.056938 
142293, 0.056938 
142294, 0.056938 
142295, 0.056938 
142296, 0.056938 
142297, 0.056939 
142298, 0.056940 
142299, 0.056941 
142300, 0.056941 
142301, 0.056941 
142302, 0.056941 
142303, 0.056941 
142304, 0.056941 
142305, 0.056941 
142306, 0.056941 
142307, 0.056942 
142308, 0.056943 
142309, 0.056944 
142310, 0.056944 
142311, 0.056944 
142312, 0.056944 
142313, 0.056945 
142314, 0.056945 
142315, 0.056945 
142316, 0.056945 
142317, 0.056945 
142318, 0.056945 
142319, 0.056945 
142320, 0.056946 
142321, 0.056947 
142322, 0.056948 
142323, 0.056949 
142324, 0.056949 
142325, 0.056949 
142326, 0.056949 
142327, 0.056949 
142328, 0.056949 
142329, 0.056949 
142330, 0.056949 
142331, 0.056950 
142332, 0.056951 
142333, 0.056952 
142334, 0.056952 
142335, 0.056952 
142336, 0.056952 
142337, 0.056952 
142338, 0.056952 
142339, 0.056952 
142340, 0.056952 
142341, 0.056953 
142342, 0.056954 
142343, 0.056955 
142344, 0.056955 
142345, 0.056955 
142346, 0.056955 
142347, 0.056955 
142348, 0.056955 
142349, 0.056955 
142350, 0.056956 
142351, 0.056957 
142352, 0.056958 
142353, 0.056959 
142354, 0.056959 
142355, 0.056959 
142356, 0.056959 
142357, 0.056959 
142358, 0.056959 
142359, 0.056959 
142360, 0.056960 
142361, 0.056961 
142362, 0.056962 
142363, 0.056962 
142364, 0.056962 
142365, 0.056962 
142366, 0.056962 
142367, 0.056962 
142368, 0.056962 
142369, 0.056962 
142370, 0.056963 
142371, 0.056964 
142372, 0.056965 
142373, 0.056965 
142374, 0.056965 
142375, 0.056965 
142376, 0.056965 
142377, 0.056965 
142378, 0.056965 
142379, 0.056965 
142380, 0.056966 
142381, 0.056967 
142382, 0.056968 
142383, 0.056968 
142384, 0.056968 
142385, 0.056968 
142386, 0.056968 
142387, 0.056968 
142388, 0.056968 
142389, 0.056968 
142390, 0.056969 
142391, 0.056970 
142392, 0.056971 
142393, 0.056971 
142394, 0.056971 
142395, 0.056971 
142396, 0.056971 
142397, 0.056971 
142398, 0.056971 
142399, 0.056971 
142400, 0.056972 
142401, 0.056973 
142402, 0.056974 
142403, 0.056974 
142404, 0.056974 
142405, 0.056974 
142406, 0.056974 
142407, 0.056974 
142408, 0.056974 
142409, 0.056974 
142410, 0.056975 
142411, 0.056976 
142412, 0.056977 
142413, 0.056977 
142414, 0.056977 
142415, 0.056977 
142416, 0.056977 
142417, 0.056977 
142418, 0.056977 
142419, 0.056977 
142420, 0.056977 
142421, 0.056979 
142422, 0.056980 
142423, 0.056981 
142424, 0.056981 
142425, 0.056981 
142426, 0.056981 
142427, 0.056981 
142428, 0.056981 
142429, 0.056981 
142430, 0.056982 
142431, 0.056983 
142432, 0.056984 
142433, 0.056984 
142434, 0.056984 
142435, 0.056984 
142436, 0.056984 
142437, 0.056984 
142438, 0.056984 
142439, 0.056985 
142440, 0.056986 
142441, 0.056993 
142442, 0.056994 
142443, 0.056995 
142444, 0.056996 
142445, 0.056997 
142446, 0.056997 
142447, 0.056998 
142448, 0.056999 
142449, 0.057000 
142450, 0.057000 
142451, 0.057000 
142452, 0.057000 
142453, 0.057000 
142454, 0.057000 
142455, 0.057000 
142456, 0.057001 
142457, 0.057002 
